Frequency (Hz)	Level (dB)
2815.466309	-74.789307
2820.849609	-83.798462
2826.232910	-81.740654
2831.616211	-75.808853
2836.999512	-82.194283
2842.382812	-74.262978
2847.766113	-73.732704
2853.149414	-75.691231
2858.532715	-71.515976
2863.916016	-76.700233
2869.299316	-78.602295
2874.682617	-76.849823
2880.065918	-71.289795
2885.449219	-69.967056
2890.832520	-71.250984
2896.215820	-67.768417
2901.599121	-58.240047
2906.982422	-42.161266
2912.365723	-40.241055
2917.749023	-50.597050
2923.132324	-71.786713
2928.515625	-66.193665
2933.898926	-62.559750
2939.282227	-63.645863
2944.665527	-66.066696
2950.048828	-70.751595
2955.432129	-71.558594
2960.815430	-67.979118
2966.198730	-68.895317
2971.582031	-72.849007
2976.965332	-70.584564
2982.348633	-67.955177
2987.731934	-68.674026
2993.115234	-67.516029
2998.498535	-70.118965
3003.881836	-75.536255
3009.265137	-69.472816
3014.648438	-66.736221
3020.031738	-66.426987
3025.415039	-66.122620
3030.798340	-71.429771
3036.181641	-76.057777
3041.564941	-74.575989
3046.948242	-82.993362
3052.331543	-80.873390
3057.714844	-82.618919
3063.098145	-81.844337
3068.481445	-74.065948
3073.864746	-70.040970
3079.248047	-85.732674
3084.631348	-74.499603
3090.014648	-73.752502
3095.397949	-71.207230
3100.781250	-76.730003
3106.164551	-71.534721
3111.547852	-72.656746
3116.931152	-68.120499
3122.314453	-69.383583
3127.697754	-71.964958
3133.081055	-72.486794
3138.464355	-77.443314
3143.847656	-69.368790
3149.230957	-73.775536
3154.614258	-71.614708
3159.997559	-78.969284
3165.380859	-70.628220
3170.764160	-67.345146
3176.147461	-84.970825
3181.530762	-67.524742
3186.914062	-67.006264
3192.297363	-68.275192
3197.680664	-72.452980
3203.063965	-72.656433
3208.447266	-68.772385
3213.830566	-71.175674
3219.213867	-75.010239
3224.597168	-77.880096
3229.980469	-85.042244
3235.363770	-77.942459
3240.747070	-72.904198
3246.130371	-70.900192
3251.513672	-70.127548
3256.896973	-71.789719
3262.280273	-76.081131
3267.663574	-77.201149
3273.046875	-78.285110
3278.430176	-74.845413
3283.813477	-69.370361
3289.196777	-67.787140
3294.580078	-70.474251
3299.963379	-76.218361
3305.346680	-78.323761
3310.729980	-78.343414
3316.113281	-88.276001
3321.496582	-75.333023
3326.879883	-68.509613
3332.263184	-69.492195
3337.646484	-83.022461
3343.029785	-70.955017
3348.413086	-70.394104
3353.796387	-73.980644
3359.179688	-74.442192
3364.562988	-72.134491
3369.946289	-69.899040
3375.329590	-68.957138
3380.712891	-70.750557
3386.096191	-79.708412
3391.479492	-82.329865
3396.862793	-78.464752
3402.246094	-77.254219
3407.629395	-74.177277
3413.012695	-77.386292
3418.395996	-76.222336
3423.779297	-71.775124
3429.162598	-75.975433
3434.545898	-78.343338
3439.929199	-84.260597
3445.312500	-71.149643
3450.695801	-68.387703
3456.079102	-66.593414
3461.462402	-66.911705
3466.845703	-71.277222
3472.229004	-83.539627
3477.612305	-78.772018
3482.995605	-71.709373
3488.378906	-67.946785
3493.762207	-70.679794
3499.145508	-81.817345
3504.528809	-77.758896
3509.912109	-82.376923
3515.295410	-76.852020
3520.678711	-73.033577
3526.062012	-73.237846
3531.445312	-71.379509
3536.828613	-75.580948
3542.211914	-82.958504
3547.595215	-77.215103
3552.978516	-68.999962
3558.361816	-71.340904
3563.745117	-74.530602
3569.128418	-79.481194
3574.511719	-79.665199
3579.895020	-76.882820
3585.278320	-82.149200
3590.661621	-84.971237
3596.044922	-79.010605
3601.428223	-78.738419
3606.811523	-77.534531
3612.194824	-78.765305
3617.578125	-88.158676
3622.961426	-78.113190
3628.344727	-88.441696
3633.728027	-77.552116
3639.111328	-79.749985
3644.494629	-83.013496
3649.877930	-79.688049
3655.261230	-85.730034
3660.644531	-81.360962
3666.027832	-74.028923
3671.411133	-70.624886
3676.794434	-66.010040
3682.177734	-68.311081
3687.561035	-70.317726
3692.944336	-74.012817
3698.327637	-81.413208
3703.710938	-74.733543
3709.094238	-77.323753
3714.477539	-78.936806
3719.860840	-76.183182
3725.244141	-77.344925
3730.627441	-90.174278
3736.010742	-78.026817
3741.394043	-75.620354
3746.777344	-81.393715
3752.160645	-82.409203
3757.543945	-77.977432
3762.927246	-80.094139
3768.310547	-77.527245
3773.693848	-80.696144
3779.077148	-82.622398
3784.460449	-74.139343
3789.843750	-71.816429
3795.227051	-69.457169
3800.610352	-66.913750
3805.993652	-68.508255
3811.376953	-73.168488
3816.760254	-75.362480
3822.143555	-71.018883
3827.526855	-68.903351
