Frequency (Hz)	Level (dB)
6341.528320	-81.751289
6346.911621	-83.875427
6352.294922	-89.474007
6357.678223	-88.081894
6363.061523	-94.068680
6368.444824	-87.413162
6373.828125	-82.247131
6379.211426	-88.822510
6384.594727	-88.480881
6389.978027	-88.390038
6395.361328	-90.306961
6400.744629	-90.586922
6406.127930	-83.694740
6411.511230	-85.609291
6416.894531	-88.170876
6422.277832	-87.847687
6427.661133	-95.663704
6433.044434	-88.431198
6438.427734	-89.372337
6443.811035	-100.217529
6449.194336	-91.086502
6454.577637	-92.465286
6459.960938	-101.903648
6465.344238	-93.922462
6470.727539	-98.426178
6476.110840	-97.785950
6481.494141	-94.432022
6486.877441	-99.802231
6492.260742	-100.667770
6497.644043	-95.597733
6503.027344	-97.112488
6508.410645	-94.889877
6513.793945	-92.048233
6519.177246	-88.826141
6524.560547	-86.869667
6529.943848	-85.180237
6535.327148	-85.631332
6540.710449	-85.990631
6546.093750	-89.095047
6551.477051	-97.855156
6556.860352	-89.412300
6562.243652	-85.327332
6567.626953	-88.178169
6573.010254	-87.302208
6578.393555	-85.882904
6583.776855	-90.065926
6589.160156	-98.128540
6594.543457	-97.200874
6599.926758	-86.230751
6605.310059	-84.266197
6610.693359	-83.745651
6616.076660	-82.751671
6621.459961	-82.793678
6626.843262	-84.720955
6632.226562	-86.873833
6637.609863	-88.300903
6642.993164	-91.940796
6648.376465	-93.027481
6653.759766	-100.311928
6659.143066	-94.543159
6664.526367	-87.732933
6669.909668	-89.572327
6675.292969	-97.681107
6680.676270	-94.641197
6686.059570	-88.519966
6691.442871	-85.786461
6696.826172	-81.780823
6702.209473	-85.219810
6707.592773	-89.410156
6712.976074	-83.629890
6718.359375	-84.927277
6723.742676	-97.358147
6729.125977	-89.260643
6734.509277	-87.974937
6739.892578	-91.346214
6745.275879	-92.684067
6750.659180	-90.339378
6756.042480	-84.360123
6761.425781	-85.138100
6766.809082	-89.701691
6772.192383	-87.413597
6777.575684	-85.387924
6782.958984	-88.288910
6788.342285	-89.611397
6793.725586	-91.725883
6799.108887	-88.469696
6804.492188	-87.177162
6809.875488	-87.905312
6815.258789	-80.712746
6820.642090	-75.055000
6826.025391	-80.960899
6831.408691	-95.309273
6836.791992	-85.315689
6842.175293	-80.871445
6847.558594	-85.825089
6852.941895	-88.169342
6858.325195	-92.948822
6863.708496	-80.649414
6869.091797	-82.738045
6874.475098	-87.221886
6879.858398	-82.502281
6885.241699	-93.807693
6890.625000	-86.731834
6896.008301	-83.440659
6901.391602	-85.623405
6906.774902	-93.641830
6912.158203	-86.003830
6917.541504	-93.359657
6922.924805	-84.367393
6928.308105	-81.250252
6933.691406	-80.420013
6939.074707	-86.592171
6944.458008	-89.110519
6949.841309	-88.776184
6955.224609	-88.978493
6960.607910	-85.653099
6965.991211	-88.475517
6971.374512	-90.707161
6976.757812	-83.662590
6982.141113	-82.160149
6987.524414	-91.334564
6992.907715	-87.027916
6998.291016	-84.011887
7003.674316	-85.439011
7009.057617	-83.153145
7014.440918	-80.740555
7019.824219	-80.925751
7025.207520	-80.764748
7030.590820	-82.577385
7035.974121	-85.998131
7041.357422	-89.601646
7046.740723	-87.966576
7052.124023	-87.331017
7057.507324	-87.570396
7062.890625	-87.125931
7068.273926	-86.779945
7073.657227	-86.332161
7079.040527	-89.410194
7084.423828	-87.162979
7089.807129	-83.847450
7095.190430	-88.652588
7100.573730	-86.074844
7105.957031	-82.610085
7111.340332	-87.340569
7116.723633	-87.447311
7122.106934	-85.698410
7127.490234	-89.699524
7132.873535	-94.883003
7138.256836	-94.065102
7143.640137	-91.430901
7149.023438	-95.259750
7154.406738	-93.770683
7159.790039	-97.002472
7165.173340	-90.931366
7170.556641	-94.991341
7175.939941	-100.064697
7181.323242	-98.945198
7186.706543	-97.484871
7192.089844	-95.286255
7197.473145	-93.981377
7202.856445	-89.603912
7208.239746	-92.943954
7213.623047	-107.490463
7219.006348	-103.068718
7224.389648	-101.616119
7229.772949	-92.746780
7235.156250	-88.792290
7240.539551	-89.209976
7245.922852	-91.306877
7251.306152	-89.492859
7256.689453	-87.965202
7262.072754	-88.741272
7267.456055	-92.374214
7272.839355	-96.621574
7278.222656	-99.519974
7283.605957	-99.094711
7288.989258	-99.504280
7294.372559	-98.699539
7299.755859	-95.493958
7305.139160	-92.831131
7310.522461	-96.223259
7315.905762	-98.178345
7321.289062	-93.058128
7326.672363	-93.192856
7332.055664	-88.450302
7337.438965	-91.839127
7342.822266	-85.423607
7348.205566	-83.996124
7353.588867	-91.970161
7358.972168	-85.581703
7364.355469	-86.869347
7369.738770	-94.503571
7375.122070	-86.515999
7380.505371	-87.565407
7385.888672	-103.166527
7391.271973	-92.283440
7396.655273	-96.782623
7402.038574	-97.115250
7407.421875	-97.217644
7412.805176	-99.044762
7418.188477	-91.041878
7423.571777	-93.002350
7428.955078	-96.915001
7434.338379	-96.941978
7439.721680	-92.947823
7445.104980	-90.248672
7450.488281	-94.920464
7455.871582	-97.455307
7461.254883	-96.458160
7466.638184	-88.966568
7472.021484	-90.418518
7477.404785	-100.459900
7482.788086	-94.995491
7488.171387	-96.433327
7493.554688	-95.150307
7498.937988	-96.997253
7504.321289	-94.842758
7509.704590	-102.846252
7515.087891	-93.348640
7520.471191	-103.272385
7525.854492	-95.110222
7531.237793	-98.822639
7536.621094	-100.051994
7542.004395	-97.229095
7547.387695	-99.821892
7552.770996	-98.665184
7558.154297	-99.184845
7563.537598	-100.559853
7568.920898	-100.437210
7574.304199	-100.767235
7579.687500	-100.034668
7585.070801	-98.577675
7590.454102	-97.161514
7595.837402	-96.723389
7601.220703	-98.152023
7606.604004	-102.008072
7611.987305	-99.866592
7617.370605	-99.655128
7622.753906	-99.946510
7628.137207	-101.952034
7633.520508	-103.917404
7638.903809	-104.334633
7644.287109	-105.302391
7649.670410	-106.376564
7655.053711	-104.871025
7660.437012	-102.303711
7665.820312	-103.658791
7671.203613	-105.065559
7676.586914	-105.358238
7681.970215	-104.855118
7687.353516	-106.817146
7692.736816	-102.632050
7698.120117	-102.113007
7703.503418	-96.649223
7708.886719	-97.963448
7714.270020	-95.596046
7719.653320	-99.198639
7725.036621	-99.202171
7730.419922	-94.730133
7735.803223	-92.808723
7741.186523	-100.041626
7746.569824	-94.616203
7751.953125	-96.354759
7757.336426	-93.937256
7762.719727	-103.488594
7768.103027	-95.849266
7773.486328	-97.221588
7778.869629	-96.691772
7784.252930	-96.997925
7789.636230	-94.495216
7795.019531	-91.399666
7800.402832	-94.985733
7805.786133	-93.884094
7811.169434	-94.127434
7816.552734	-94.773613
7821.936035	-97.734726
7827.319336	-96.000587
7832.702637	-91.260605
7838.085938	-94.873268
7843.469238	-96.672394
7848.852539	-90.491539
7854.235840	-91.252098
7859.619141	-93.871231
7865.002441	-95.990646
7870.385742	-95.547813
7875.769043	-86.629890
7881.152344	-88.863602
7886.535645	-85.720810
7891.918945	-84.909409
7897.302246	-83.124252
7902.685547	-79.839615
7908.068848	-68.707634
7913.452148	-65.313614
7918.835449	-72.927193
7924.218750	-88.854111
7929.602051	-92.210739
7934.985352	-90.119270
7940.368652	-92.625183
7945.751953	-96.703926
7951.135254	-99.487328
7956.518555	-95.470985
7961.901855	-97.551270
7967.285156	-95.840767
7972.668457	-93.878494
7978.051758	-93.422386
7983.435059	-96.250710
7988.818359	-99.271011
7994.201660	-99.785828
7999.584961	-97.491760
8004.968262	-98.697243
8010.351562	-93.205612
8015.734863	-96.019188
8021.118164	-104.004875
8026.501465	-104.016220
8031.884766	-94.129158
8037.268066	-98.162613
8042.651367	-98.939598
8048.034668	-100.803680
8053.417969	-97.737503
8058.801270	-97.475441
8064.184570	-98.602722
8069.567871	-101.173561
8074.951172	-103.927811
8080.334473	-101.592590
8085.717773	-101.842766
8091.101074	-100.183472
8096.484375	-100.657303
8101.867676	-100.391747
8107.250977	-102.553818
8112.634277	-101.382149
8118.017578	-96.705185
8123.400879	-95.516975
8128.784180	-97.078979
8134.167480	-98.147774
8139.550781	-98.722015
8144.934082	-98.222343
8150.317383	-97.934769
8155.700684	-99.024269
8161.083984	-99.784943
8166.467285	-101.462051
8171.850586	-100.110832
8177.233887	-101.085472
8182.617188	-103.016228
8188.000488	-106.457069
8193.383789	-107.580910
8198.767090	-105.886055
8204.150391	-104.319397
8209.533691	-103.310753
8214.916992	-103.890053
8220.300293	-105.262772
8225.683594	-106.316780
8231.066895	-104.782043
8236.450195	-101.916176
8241.833496	-103.429573
8247.216797	-106.871918
8252.600098	-105.933647
8257.983398	-102.546371
8263.366699	-101.811081
8268.750000	-110.060608
8274.133301	-104.335846
8279.516602	-108.625214
8284.899902	-107.478569
8290.283203	-107.260323
8295.666504	-105.328552
8301.049805	-106.157356
8306.433105	-107.152946
8311.816406	-105.935677
8317.199707	-105.815147
8322.583008	-106.037109
8327.966309	-105.945374
8333.349609	-107.454430
8338.732910	-107.816124
8344.116211	-103.713394
8349.499512	-106.069374
8354.882812	-105.582657
8360.266113	-105.327515
8365.649414	-107.354034
8371.032715	-104.051132
8376.416016	-103.354469
8381.799316	-106.094833
8387.182617	-106.321472
8392.565918	-107.753616
8397.949219	-107.726967
8403.332520	-106.408325
8408.715820	-105.105888
8414.099121	-104.519325
8419.482422	-104.077911
8424.865723	-106.538193
8430.249023	-108.822182
8435.632324	-106.904099
8441.015625	-107.411934
8446.398926	-107.435051
8451.782227	-107.274368
8457.165527	-111.602173
8462.548828	-104.427628
8467.932129	-103.446106
8473.315430	-107.684952
8478.698730	-107.563499
8484.082031	-105.384399
8489.465332	-104.083328
8494.848633	-104.379135
8500.231934	-106.123131
8505.615234	-108.362122
8510.998535	-106.482735
8516.381836	-103.989754
8521.765137	-104.574661
8527.148438	-105.708893
8532.531738	-101.073158
8537.915039	-98.885826
8543.298340	-103.113281
8548.681641	-100.097046
8554.064941	-97.529594
8559.448242	-100.608673
8564.831543	-106.396332
8570.214844	-99.007835
8575.598145	-95.598831
8580.981445	-98.309120
8586.364746	-93.436134
8591.748047	-101.035820
8597.131348	-97.959908
8602.514648	-101.969719
8607.897949	-103.784302
8613.281250	-101.856766
8618.664551	-102.975197
8624.047852	-102.224487
8629.431152	-103.531601
8634.814453	-105.655342
8640.197754	-106.683678
8645.581055	-106.985977
8650.964355	-109.867126
8656.347656	-106.416389
8661.730957	-104.199341
8667.114258	-103.712296
8672.497559	-104.639328
8677.880859	-105.649193
8683.264160	-107.159805
8688.647461	-106.077713
8694.030762	-106.985489
8699.414062	-107.441795
8704.797363	-105.474976
8710.180664	-103.369057
8715.563965	-99.951118
8720.947266	-104.830612
8726.330566	-103.748108
8731.713867	-107.061836
8737.097168	-107.758904
8742.480469	-106.096939
8747.863770	-106.826393
8753.247070	-108.893738
8758.630371	-109.726189
8764.013672	-108.433846
8769.396973	-107.523079
8774.780273	-108.007011
8780.163574	-108.293190
8785.546875	-106.486206
8790.930176	-102.696449
8796.313477	-102.676453
8801.696777	-103.219742
8807.080078	-105.322075
8812.463379	-106.280136
8817.846680	-102.910172
8823.229980	-100.222168
8828.613281	-98.053047
8833.996582	-97.915611
8839.379883	-98.674103
8844.763184	-98.840683
8850.146484	-101.139191
8855.529785	-98.769089
8860.913086	-98.498123
8866.296387	-94.135788
8871.679688	-92.090363
8877.062988	-99.001755
8882.446289	-102.701202
8887.829590	-96.472420
8893.212891	-90.614876
8898.596191	-93.662987
8903.979492	-107.774406
8909.362793	-99.650246
8914.746094	-91.938217
8920.129395	-93.697029
8925.512695	-99.448158
8930.895996	-97.329605
8936.279297	-91.504112
8941.662598	-88.161346
8947.045898	-88.491936
8952.429199	-90.407379
8957.812500	-92.360863
8963.195801	-95.363144
8968.579102	-96.678291
8973.962402	-96.192024
8979.345703	-95.003723
8984.729004	-96.233559
8990.112305	-97.697502
8995.495605	-97.213303
9000.878906	-95.873955
9006.262207	-101.262779
9011.645508	-103.206451
9017.028809	-95.966789
9022.412109	-94.210876
9027.795410	-93.292656
9033.178711	-90.978340
9038.562012	-89.241142
9043.945312	-89.692513
9049.328613	-97.864090
9054.711914	-103.864120
9060.095215	-102.516724
9065.478516	-104.467361
9070.861816	-94.594902
9076.245117	-87.179207
9081.628418	-85.567657
9087.011719	-85.778305
9092.395020	-86.974617
9097.778320	-93.549805
9103.161621	-105.651718
9108.544922	-107.393303
9113.928223	-96.239395
9119.311523	-94.652824
9124.694824	-96.581055
9130.078125	-95.082451
9135.461426	-101.899216
9140.844727	-95.614967
9146.228027	-92.068367
9151.611328	-94.207619
9156.994629	-102.038170
9162.377930	-100.904854
9167.761230	-95.792305
9173.144531	-98.036781
9178.527832	-109.841087
9183.911133	-97.118591
9189.294434	-92.636803
9194.677734	-91.791336
9200.061035	-92.504356
9205.444336	-98.781593
9210.827637	-94.322479
9216.210938	-90.967369
9221.594238	-91.592979
9226.977539	-92.330261
9232.360840	-92.934937
9237.744141	-95.512413
9243.127441	-102.628548
9248.510742	-103.250504
9253.894043	-93.312424
9259.277344	-92.269279
9264.660645	-99.474609
9270.043945	-91.015129
9275.427246	-93.279266
9280.810547	-90.670181
9286.193848	-85.178391
9291.577148	-83.138824
9296.960449	-83.427353
9302.343750	-86.458916
9307.727051	-89.481758
9313.110352	-90.202759
9318.493652	-96.832108
9323.876953	-89.858864
9329.260254	-86.107246
9334.643555	-90.215553
9340.026855	-101.119492
9345.410156	-98.086998
9350.793457	-92.713303
9356.176758	-82.492615
9361.560059	-80.772522
9366.943359	-83.093521
9372.326660	-87.783195
9377.709961	-79.165215
9383.093262	-70.421921
9388.476562	-65.851700
9393.859863	-62.909576
9399.243164	-70.247482
9404.626465	-85.449951
9410.009766	-82.112335
9415.393066	-101.073364
9420.776367	-88.463722
9426.159668	-98.389679
9431.542969	-93.583664
9436.926270	-100.561844
9442.309570	-98.804474
9447.692871	-91.584366
9453.076172	-89.742401
9458.459473	-89.203018
9463.842773	-90.179619
9469.226074	-87.569336
9474.609375	-89.055328
9479.992676	-90.540268
9485.375977	-94.663742
9490.759277	-96.204437
9496.142578	-94.175323
9501.525879	-96.597893
9506.909180	-96.454491
9512.292480	-101.845100
9517.675781	-103.319878
9523.059082	-97.551643
9528.442383	-97.896614
9533.825684	-98.567032
9539.208984	-96.940186
9544.592285	-100.176498
9549.975586	-99.295074
9555.358887	-108.128868
9560.742188	-107.551910
9566.125488	-104.147141
9571.508789	-102.863930
9576.892090	-103.389946
9582.275391	-107.852394
9587.658691	-106.368492
9593.041992	-100.713493
9598.425293	-101.208160
9603.808594	-104.628006
9609.191895	-103.629745
9614.575195	-101.432838
9619.958496	-101.521202
9625.341797	-98.457077
9630.725098	-98.329857
9636.108398	-99.946785
9641.491699	-101.787468
9646.875000	-103.322372
9652.258301	-109.218155
9657.641602	-108.216499
9663.024902	-104.529663
9668.408203	-103.938202
9673.791504	-101.241226
9679.174805	-102.618996
9684.558105	-102.915504
9689.941406	-106.142921
9695.324707	-106.680931
9700.708008	-102.113716
9706.091309	-102.532936
9711.474609	-103.078110
9716.857910	-103.076042
9722.241211	-103.287201
9727.624512	-103.114456
9733.007812	-103.381218
9738.391113	-103.388100
9743.774414	-102.447159
9749.157715	-101.800331
9754.541016	-104.231400
9759.924316	-103.027321
9765.307617	-104.319160
9770.690918	-106.283257
9776.074219	-101.051811
9781.457520	-103.179512
9786.840820	-103.830544
9792.224121	-102.650841
9797.607422	-101.929764
9802.990723	-103.670723
9808.374023	-102.710846
9813.757324	-102.946030
9819.140625	-102.519897
9824.523926	-105.160187
9829.907227	-106.655899
9835.290527	-105.755180
9840.673828	-108.273506
9846.057129	-106.240837
9851.440430	-103.089127
9856.823730	-106.164787
9862.207031	-105.597321
9867.590332	-106.009544
9872.973633	-104.303139
9878.356934	-105.642685
9883.740234	-106.818367
9889.123535	-106.830734
9894.506836	-105.667862
9899.890137	-103.713104
9905.273438	-105.635284
9910.656738	-106.560776
9916.040039	-106.969261
9921.423340	-106.448799
9926.806641	-105.526222
9932.189941	-105.196625
9937.573242	-106.605492
9942.956543	-111.039658
9948.339844	-106.307144
9953.723145	-107.869362
9959.106445	-108.261864
9964.489746	-107.111824
9969.873047	-108.442047
9975.256348	-108.821404
9980.639648	-108.757561
9986.022949	-107.593941
9991.406250	-107.948967
9996.789551	-108.018906
10002.172852	-107.574860
10007.556152	-105.994827
10012.939453	-106.499481
10018.322754	-105.598785
10023.706055	-105.397224
10029.089355	-109.397385
10034.472656	-108.157135
10039.855957	-107.087868
10045.239258	-108.616180
10050.622559	-110.587563
10056.005859	-103.223083
10061.389160	-104.687843
10066.772461	-105.251480
10072.155762	-104.814476
10077.539062	-108.530930
10082.922363	-109.372200
10088.305664	-105.269539
10093.688965	-105.923553
10099.072266	-106.863960
10104.455566	-104.371681
10109.838867	-103.368851
10115.222168	-102.961510
10120.605469	-101.903198
10125.988770	-101.069099
10131.372070	-99.238579
10136.755371	-106.333656
10142.138672	-101.648331
10147.521973	-101.266464
10152.905273	-103.595062
10158.288574	-100.122276
10163.671875	-103.962669
10169.055176	-95.889107
10174.438477	-98.838318
10179.821777	-103.923874
10185.205078	-100.306511
10190.588379	-93.594818
10195.971680	-95.836281
10201.354980	-91.387856
10206.738281	-94.609161
10212.121582	-95.971169
10217.504883	-102.747581
10222.888184	-94.312073
10228.271484	-98.145714
10233.654785	-93.584541
10239.038086	-106.241829
10244.421387	-95.738708
10249.804688	-97.371788
10255.187988	-98.305481
10260.571289	-96.728363
10265.954590	-105.018875
10271.337891	-105.889908
10276.721191	-94.027481
10282.104492	-95.574463
10287.487793	-104.810600
10292.871094	-106.228340
10298.254395	-104.714172
10303.637695	-97.600105
10309.020996	-96.231224
10314.404297	-104.265747
10319.787598	-97.049721
10325.170898	-95.734428
10330.554199	-97.477905
10335.937500	-105.427879
10341.320801	-95.638618
10346.704102	-92.562019
10352.087402	-94.436783
10357.470703	-102.998894
10362.854004	-97.262497
10368.237305	-94.490097
10373.620605	-96.407898
10379.003906	-97.183395
10384.387207	-97.946281
10389.770508	-91.918526
10395.153809	-93.279839
10400.537109	-94.181358
10405.920410	-87.871819
10411.303711	-87.487183
10416.687012	-84.554268
10422.070312	-82.831795
10427.453613	-74.571548
10432.836914	-68.635323
10438.220215	-63.653633
10443.603516	-66.374519
10448.986816	-77.943619
10454.370117	-81.390450
10459.753418	-85.359169
10465.136719	-90.249023
10470.520020	-87.149948
10475.903320	-87.848969
10481.286621	-90.653336
10486.669922	-89.140770
10492.053223	-90.923080
10497.436523	-92.416168
10502.819824	-90.652107
10508.203125	-92.863266
10513.586426	-89.601387
10518.969727	-94.216393
10524.353027	-107.914642
10529.736328	-103.598526
10535.119629	-93.203003
10540.502930	-90.261116
10545.886230	-95.422119
10551.269531	-98.796188
10556.652832	-100.056526
10562.036133	-102.505714
10567.419434	-101.555412
10572.802734	-101.777985
10578.186035	-102.400146
10583.569336	-101.963058
10588.952637	-101.834549
10594.335938	-101.126320
10599.719238	-100.762505
10605.102539	-102.797485
10610.485840	-105.221756
10615.869141	-105.480743
10621.252441	-103.734940
10626.635742	-104.660316
10632.019043	-102.832153
10637.402344	-101.955620
10642.785645	-102.093796
10648.168945	-103.189285
10653.552246	-103.907776
10658.935547	-105.312782
10664.318848	-104.732933
10669.702148	-104.545853
10675.085449	-105.095322
10680.468750	-104.653198
10685.852051	-104.629669
10691.235352	-103.349083
10696.618652	-103.744972
10702.001953	-105.768883
10707.385254	-105.440399
10712.768555	-104.997742
10718.151855	-105.728973
10723.535156	-105.790749
10728.918457	-107.169975
10734.301758	-107.580086
10739.685059	-109.616852
10745.068359	-106.207932
10750.451660	-107.823738
10755.834961	-107.410446
10761.218262	-106.049149
10766.601562	-107.990089
10771.984863	-109.970642
10777.368164	-110.416092
10782.751465	-109.493042
10788.134766	-110.858917
10793.518066	-110.293999
10798.901367	-112.428490
10804.284668	-108.935150
10809.667969	-107.684624
10815.051270	-109.169731
10820.434570	-106.884674
10825.817871	-105.970360
10831.201172	-106.084419
10836.584473	-107.422455
10841.967773	-108.354019
10847.351074	-107.198250
10852.734375	-106.050049
10858.117676	-110.289062
10863.500977	-110.670036
10868.884277	-105.906952
10874.267578	-103.342636
10879.650879	-108.167473
10885.034180	-110.552933
10890.417480	-109.855225
10895.800781	-107.148399
10901.184082	-104.500298
10906.567383	-103.914062
10911.950684	-106.585648
10917.333984	-105.696472
10922.717285	-106.051689
10928.100586	-107.941956
10933.483887	-106.750290
10938.867188	-106.746437
10944.250488	-109.722435
10949.633789	-109.945183
10955.017090	-110.366348
10960.400391	-107.678177
10965.783691	-105.565453
10971.166992	-107.417854
10976.550293	-108.817848
10981.933594	-111.885086
10987.316895	-110.729469
10992.700195	-109.269234
10998.083496	-109.243942
11003.466797	-110.175499
11008.850098	-113.567703
11014.233398	-113.034645
11019.616699	-114.167557
11025.000000	-114.158997
11030.383301	-108.684517
11035.766602	-106.361305
11041.149902	-106.435432
11046.533203	-107.078506
11051.916504	-109.635414
11057.299805	-108.920410
11062.683105	-109.551018
11068.066406	-109.950027
11073.449707	-107.550797
11078.833008	-107.385719
11084.216309	-107.649551
11089.599609	-107.425659
11094.982910	-107.776245
11100.366211	-107.060936
11105.749512	-106.502251
11111.132812	-107.995422
11116.516113	-108.242790
11121.899414	-105.195396
11127.282715	-106.651436
11132.666016	-108.500053
11138.049316	-106.831635
11143.432617	-106.577263
11148.815918	-107.461319
11154.199219	-106.170639
11159.582520	-106.664696
11164.965820	-108.447723
11170.349121	-112.014137
11175.732422	-113.676384
11181.115723	-113.442451
11186.499023	-112.726517
11191.882324	-110.621361
11197.265625	-110.207611
11202.648926	-114.590576
11208.032227	-113.548019
11213.415527	-113.319183
11218.798828	-111.587112
11224.182129	-109.338188
11229.565430	-111.342896
11234.948730	-114.330612
11240.332031	-109.754875
11245.715332	-113.347946
11251.098633	-112.424423
11256.481934	-113.294716
11261.865234	-108.162697
11267.248535	-106.251083
11272.631836	-109.891472
11278.015137	-110.156929
11283.398438	-106.791763
11288.781738	-111.938560
11294.165039	-108.358643
11299.548340	-108.000038
11304.931641	-107.221794
11310.314941	-107.762505
11315.698242	-108.285629
11321.081543	-111.542229
11326.464844	-107.309273
11331.848145	-109.720551
11337.231445	-108.424484
11342.614746	-108.106491
11347.998047	-110.407448
11353.381348	-108.124550
11358.764648	-106.399574
11364.147949	-110.040871
11369.531250	-111.784775
11374.914551	-111.569534
11380.297852	-109.460320
11385.681152	-110.070793
11391.064453	-112.171059
11396.447754	-111.696388
11401.831055	-106.494629
11407.214355	-103.079376
11412.597656	-102.255035
11417.980957	-104.847740
11423.364258	-103.999458
11428.747559	-102.652649
11434.130859	-103.437950
11439.514160	-97.860924
11444.897461	-93.570251
11450.280762	-98.474403
11455.664062	-104.448624
11461.047363	-102.452095
11466.430664	-107.247849
11471.813965	-105.338150
11477.197266	-103.883102
11482.580566	-106.146286
11487.963867	-106.193657
11493.347168	-105.057938
11498.730469	-107.904831
11504.113770	-109.316200
11509.497070	-107.059158
11514.880371	-106.266647
11520.263672	-110.240089
11525.646973	-114.381477
11531.030273	-111.475197
11536.413574	-109.855408
11541.796875	-110.779160
11547.180176	-114.556969
11552.563477	-108.638748
11557.946777	-108.388481
11563.330078	-107.817238
11568.713379	-105.326225
11574.096680	-106.000847
11579.479980	-107.081963
11584.863281	-106.259239
11590.246582	-107.413063
11595.629883	-108.396042
11601.013184	-109.527817
11606.396484	-115.301346
11611.779785	-110.435219
11617.163086	-113.909248
11622.546387	-108.067497
11627.929688	-108.586594
11633.312988	-108.237282
11638.696289	-105.874680
11644.079590	-110.730721
11649.462891	-111.874031
11654.846191	-107.151375
11660.229492	-106.059875
11665.612793	-107.507126
11670.996094	-108.271484
11676.379395	-105.256439
11681.762695	-105.157646
11687.145996	-105.925728
11692.529297	-108.003723
11697.912598	-109.161552
11703.295898	-104.572639
11708.679199	-104.928711
11714.062500	-107.857292
11719.445801	-111.380203
11724.829102	-112.746628
11730.212402	-111.263969
11735.595703	-111.698196
11740.979004	-113.499878
11746.362305	-110.079918
11751.745605	-108.136345
11757.128906	-110.494736
11762.512207	-113.036766
11767.895508	-112.293671
11773.278809	-110.722794
11778.662109	-107.731178
11784.045410	-109.039841
11789.428711	-106.983398
11794.812012	-105.986298
11800.195312	-108.627144
11805.578613	-111.028625
11810.961914	-109.949005
11816.345215	-108.866219
11821.728516	-110.184357
11827.111816	-110.519478
11832.495117	-108.029434
11837.878418	-106.649002
11843.261719	-107.809959
11848.645020	-109.687317
11854.028320	-110.645432
11859.411621	-107.582199
11864.794922	-104.959778
11870.178223	-105.806030
11875.561523	-106.875954
11880.944824	-111.659012
11886.328125	-109.618462
11891.711426	-105.043877
11897.094727	-105.391060
11902.478027	-107.632492
11907.861328	-110.963432
11913.244629	-114.978035
11918.627930	-113.429001
11924.011230	-111.782768
11929.394531	-110.526520
11934.777832	-111.005173
11940.161133	-113.989052
11945.544434	-113.155159
11950.927734	-113.605164
11956.311035	-115.108086
11961.694336	-114.441582
11967.077637	-113.903000
11972.460938	-112.341156
11977.844238	-113.551712
11983.227539	-112.382523
11988.610840	-110.853737
11993.994141	-110.787506
11999.377441	-113.026535
12004.760742	-110.656570
12010.144043	-108.682594
12015.527344	-110.225975
12020.910645	-108.821854
12026.293945	-109.859604
12031.677246	-113.340172
12037.060547	-112.242493
12042.443848	-113.403038
12047.827148	-108.903900
12053.210449	-106.200165
12058.593750	-108.846024
12063.977051	-111.590240
12069.360352	-111.076416
12074.743652	-110.389267
12080.126953	-106.666313
12085.510254	-105.037056
12090.893555	-109.867584
12096.276855	-114.682564
12101.660156	-109.149147
12107.043457	-109.600609
12112.426758	-110.237968
12117.810059	-110.844307
12123.193359	-111.310257
12128.576660	-112.870140
12133.959961	-108.633835
12139.343262	-109.735825
12144.726562	-112.290657
12150.109863	-108.351318
12155.493164	-110.426529
12160.876465	-109.886032
12166.259766	-106.958084
12171.643066	-107.168144
12177.026367	-112.753258
12182.409668	-109.317764
12187.792969	-109.360138
12193.176270	-110.516777
12198.559570	-110.247002
12203.942871	-108.130196
12209.326172	-106.256004
12214.709473	-108.079338
12220.092773	-113.192314
12225.476074	-116.347107
12230.859375	-113.618950
12236.242676	-111.564392
12241.625977	-109.104111
12247.009277	-106.641693
12252.392578	-108.354774
12257.775879	-110.787605
12263.159180	-113.412117
12268.542480	-112.342010
12273.925781	-110.826172
12279.309082	-109.972206
12284.692383	-111.095566
12290.075684	-113.974480
12295.458984	-113.026825
12300.842285	-110.246971
12306.225586	-108.908173
12311.608887	-110.535522
12316.992188	-113.821030
12322.375488	-115.611153
12327.758789	-119.125702
12333.142090	-116.323906
12338.525391	-112.734566
12343.908691	-114.075523
12349.291992	-112.345703
12354.675293	-110.836273
12360.058594	-111.112610
12365.441895	-112.823593
12370.825195	-113.147430
12376.208496	-112.209457
12381.591797	-113.648903
12386.975098	-110.290985
12392.358398	-112.374718
12397.741699	-113.148697
12403.125000	-112.650154
12408.508301	-109.657661
12413.891602	-108.559830
12419.274902	-108.196198
12424.658203	-109.086975
12430.041504	-109.970596
12435.424805	-110.651260
12440.808105	-111.556099
12446.191406	-111.693237
12451.574707	-113.168091
12456.958008	-112.504257
12462.341309	-113.197258
12467.724609	-113.820602
12473.107910	-109.826599
12478.491211	-109.793030
12483.874512	-112.252037
12489.257812	-112.815201
12494.641113	-108.112862
12500.024414	-107.214485
12505.407715	-112.293610
12510.791016	-107.997620
12516.174316	-108.313538
12521.557617	-110.739616
12526.940918	-110.226799
12532.324219	-108.683044
12537.707520	-109.388092
12543.090820	-111.958931
12548.474121	-110.232582
12553.857422	-109.620377
12559.240723	-111.477730
12564.624023	-111.934395
12570.007324	-112.232063
12575.390625	-113.251175
12580.773926	-112.358940
12586.157227	-109.167953
12591.540527	-111.434410
12596.923828	-109.366516
12602.307129	-110.424400
12607.690430	-110.943802
