Frequency (Hz)	Level (dB)
2180.236816	-72.202850
2185.620117	-71.368645
2191.003418	-74.657631
2196.386719	-72.881348
2201.770020	-71.906227
2207.153320	-105.170914
2212.536621	-71.876221
2217.919922	-72.668640
2223.303223	-73.644432
2228.686523	-73.196907
2234.069824	-72.053329
2239.453125	-68.189407
2244.836426	-65.487549
2250.219727	-66.368942
2255.603027	-72.008995
2260.986328	-76.677017
2266.369629	-81.400421
2271.752930	-80.006180
2277.136230	-71.810776
2282.519531	-69.434547
2287.902832	-72.091850
2293.286133	-73.544952
2298.669434	-76.535019
2304.052734	-74.064896
2309.436035	-80.693832
2314.819336	-79.250839
2320.202637	-74.393097
2325.585938	-74.589783
2330.969238	-71.590416
2336.352539	-70.442574
2341.735840	-78.272804
2347.119141	-73.680580
2352.502441	-71.536247
2357.885742	-70.710320
2363.269043	-71.378571
2368.652344	-75.103416
2374.035645	-74.584511
2379.418945	-84.156296
2384.802246	-73.717972
2390.185547	-70.352531
2395.568848	-72.593620
2400.952148	-71.185661
2406.335449	-72.007690
2411.718750	-76.490578
2417.102051	-79.648361
2422.485352	-71.582245
2427.868652	-72.180092
2433.251953	-70.621277
2438.635254	-72.439476
2444.018555	-73.957283
2449.401855	-76.205872
2454.785156	-74.234528
2460.168457	-72.990562
2465.551758	-71.747864
2470.935059	-74.492912
2476.318359	-85.656128
2481.701660	-76.019875
2487.084961	-71.307869
2492.468262	-75.592033
2497.851562	-73.961601
2503.234863	-70.664833
2508.618164	-66.987007
2514.001465	-69.241211
2519.384766	-75.842079
2524.768066	-70.013062
2530.151367	-67.920502
2535.534668	-67.643837
2540.917969	-65.845139
2546.301270	-64.388481
2551.684570	-65.448509
2557.067871	-69.523506
2562.451172	-69.532326
2567.834473	-63.347935
2573.217773	-64.253922
2578.601074	-68.147430
2583.984375	-72.063667
2589.367676	-88.262573
2594.750977	-72.635323
2600.134277	-66.910484
2605.517578	-60.476589
2610.900879	-63.311920
2616.284180	-67.170120
2621.667480	-69.432861
2627.050781	-71.799202
2632.434082	-72.246078
2637.817383	-76.362999
2643.200684	-72.603127
2648.583984	-68.888016
2653.967285	-70.660538
2659.350586	-71.195938
2664.733887	-92.027153
2670.117188	-74.818260
2675.500488	-69.305588
2680.883789	-65.444237
2686.267090	-70.121590
2691.650391	-68.792885
2697.033691	-70.462730
2702.416992	-66.741989
2707.800293	-67.945305
2713.183594	-67.158737
2718.566895	-79.789917
2723.950195	-70.362228
2729.333496	-63.517567
2734.716797	-66.131989
2740.100098	-64.401527
2745.483398	-64.364189
2750.866699	-64.647102
2756.250000	-60.445862
2761.633301	-40.100948
2767.016602	-32.190289
2772.399902	-36.432926
2777.783203	-60.278076
2783.166504	-66.185478
2788.549805	-70.130127
2793.933105	-67.665459
2799.316406	-61.795712
2804.699707	-61.130402
2810.083008	-66.652565
2815.466309	-65.795204
2820.849609	-69.648636
2826.232910	-69.442451
2831.616211	-71.655914
2836.999512	-65.848511
2842.382812	-62.085835
2847.766113	-61.700680
2853.149414	-65.446327
2858.532715	-67.249420
2863.916016	-63.923008
2869.299316	-61.013004
2874.682617	-59.991173
2880.065918	-59.008965
2885.449219	-56.040348
2890.832520	-75.922928
2896.215820	-59.722431
2901.599121	-58.486725
2906.982422	-54.776924
2912.365723	-50.685024
2917.749023	-50.968983
2923.132324	-49.694931
2928.515625	-43.783825
2933.898926	-19.494085
2939.282227	-15.691471
2944.665527	-24.175526
2950.048828	-35.678905
2955.432129	-51.887199
2960.815430	-56.069031
2966.198730	-52.449364
2971.582031	-56.072960
2976.965332	-56.606407
2982.348633	-58.242321
2987.731934	-65.543213
2993.115234	-75.825851
2998.498535	-66.373787
3003.881836	-59.459511
3009.265137	-58.882362
3014.648438	-59.953247
3020.031738	-65.344398
3025.415039	-67.082642
3030.798340	-62.864689
3036.181641	-62.140030
3041.564941	-62.008602
3046.948242	-61.656452
3052.331543	-63.151569
3057.714844	-66.630699
3063.098145	-75.242859
3068.481445	-71.026375
3073.864746	-70.452255
3079.248047	-68.573227
3084.631348	-70.960930
3090.014648	-77.068779
3095.397949	-65.525505
3100.781250	-66.439011
3106.164551	-62.268005
3111.547852	-64.444664
3116.931152	-72.205711
3122.314453	-68.769257
3127.697754	-69.494743
3133.081055	-66.058472
3138.464355	-66.131760
3143.847656	-64.853851
3149.230957	-62.822170
3154.614258	-63.966366
3159.997559	-74.534439
3165.380859	-65.594124
3170.764160	-67.860817
3176.147461	-61.935017
3181.530762	-59.372540
3186.914062	-58.923355
3192.297363	-58.331345
3197.680664	-57.511051
3203.063965	-54.900677
3208.447266	-52.490051
3213.830566	-57.921909
3219.213867	-27.329346
3224.597168	-20.168840
3229.980469	-24.989977
3235.363770	-53.210587
3240.747070	-55.074829
3246.130371	-50.914665
3251.513672	-54.739311
3256.896973	-58.187233
3262.280273	-63.490963
3267.663574	-62.814606
3273.046875	-61.067444
3278.430176	-66.864059
3283.813477	-74.923119
3289.196777	-72.174774
3294.580078	-65.964539
3299.963379	-74.441139
3305.346680	-62.735931
3310.729980	-64.590935
3316.113281	-68.552048
3321.496582	-67.566399
3326.879883	-64.758446
3332.263184	-67.990677
3337.646484	-70.968109
3343.029785	-76.545006
3348.413086	-74.441406
3353.796387	-71.811363
3359.179688	-73.279472
3364.562988	-79.811035
3369.946289	-75.436729
3375.329590	-71.005455
3380.712891	-70.694695
3386.096191	-74.989738
3391.479492	-82.618477
3396.862793	-77.319725
3402.246094	-73.193748
3407.629395	-74.837265
3413.012695	-77.879982
3418.395996	-69.530968
3423.779297	-71.861862
3429.162598	-69.484810
3434.545898	-74.925339
3439.929199	-73.471886
3445.312500	-71.406700
3450.695801	-81.951828
3456.079102	-74.554176
3461.462402	-80.185143
3466.845703	-74.184502
3472.229004	-72.802010
3477.612305	-76.967926
3482.995605	-77.544472
3488.378906	-76.287430
3493.762207	-80.990662
3499.145508	-72.973869
3504.528809	-75.478294
3509.912109	-73.474937
3515.295410	-75.067802
3520.678711	-78.900932
3526.062012	-80.872742
3531.445312	-79.641632
3536.828613	-82.161636
3542.211914	-90.459259
3547.595215	-81.813072
3552.978516	-80.276573
3558.361816	-80.793648
3563.745117	-78.267166
3569.128418	-74.448235
3574.511719	-77.578270
3579.895020	-81.558403
3585.278320	-84.777237
3590.661621	-80.774017
3596.044922	-74.420654
3601.428223	-73.896957
3606.811523	-79.425011
3612.194824	-90.917130
3617.578125	-85.471298
