Frequency (Hz)	Level (dB)
6319.995117	-86.050110
6325.378418	-88.264618
6330.761719	-85.815407
6336.145020	-89.099480
6341.528320	-95.319000
6346.911621	-93.637596
6352.294922	-90.069748
6357.678223	-87.283623
6363.061523	-84.603249
6368.444824	-85.078568
6373.828125	-86.771553
6379.211426	-90.051544
6384.594727	-81.642700
6389.978027	-81.632530
6395.361328	-80.647064
6400.744629	-85.642616
6406.127930	-90.839394
6411.511230	-86.684319
6416.894531	-85.554749
6422.277832	-86.073456
6427.661133	-89.432533
6433.044434	-101.571068
6438.427734	-95.271004
6443.811035	-90.807701
6449.194336	-86.986877
6454.577637	-86.710503
6459.960938	-90.233894
6465.344238	-88.224998
6470.727539	-92.773201
6476.110840	-92.545273
6481.494141	-96.466354
6486.877441	-93.971901
6492.260742	-93.974342
6497.644043	-88.886551
6503.027344	-91.161934
6508.410645	-97.258141
6513.793945	-91.380951
6519.177246	-89.188934
6524.560547	-92.166504
6529.943848	-86.953484
6535.327148	-89.619064
6540.710449	-88.975403
6546.093750	-85.573318
6551.477051	-89.212410
6556.860352	-96.693909
6562.243652	-91.532951
6567.626953	-89.777397
6573.010254	-90.008598
6578.393555	-84.710014
6583.776855	-88.298065
6589.160156	-89.614479
6594.543457	-93.891571
6599.926758	-96.428688
6605.310059	-86.321053
6610.693359	-85.539330
6616.076660	-82.296989
6621.459961	-80.973289
6626.843262	-81.394714
6632.226562	-85.016548
6637.609863	-85.912178
6642.993164	-81.558228
6648.376465	-78.668144
6653.759766	-76.205231
6659.143066	-82.647224
6664.526367	-81.909767
6669.909668	-81.150940
6675.292969	-88.189087
6680.676270	-83.218689
6686.059570	-82.865326
6691.442871	-92.399918
6696.826172	-94.751373
6702.209473	-98.472267
6707.592773	-88.954971
6712.976074	-92.883545
6718.359375	-91.137550
6723.742676	-85.010941
6729.125977	-84.042419
6734.509277	-85.495377
6739.892578	-89.513168
6745.275879	-85.870605
6750.659180	-83.397690
6756.042480	-87.425201
6761.425781	-90.895126
6766.809082	-93.939362
6772.192383	-94.497177
6777.575684	-88.062828
6782.958984	-81.858269
6788.342285	-82.856461
6793.725586	-83.196861
6799.108887	-86.078873
6804.492188	-85.382324
6809.875488	-90.320541
6815.258789	-89.442604
6820.642090	-93.590836
6826.025391	-83.970688
6831.408691	-83.329071
6836.791992	-83.025627
6842.175293	-83.631653
6847.558594	-91.700081
6852.941895	-89.957802
6858.325195	-96.938240
6863.708496	-91.932358
6869.091797	-86.900452
6874.475098	-87.727814
6879.858398	-88.212631
6885.241699	-86.018517
6890.625000	-83.965446
6896.008301	-84.143150
6901.391602	-90.173210
6906.774902	-91.008530
6912.158203	-86.182991
6917.541504	-77.006668
6922.924805	-74.016357
6928.308105	-81.424393
6933.691406	-81.946030
6939.074707	-81.003662
6944.458008	-85.997795
6949.841309	-88.485229
6955.224609	-87.869720
6960.607910	-96.473900
6965.991211	-89.995392
6971.374512	-85.776596
6976.757812	-81.733604
6982.141113	-82.627571
6987.524414	-82.255020
6992.907715	-73.196640
6998.291016	-62.892483
7003.674316	-63.591286
7009.057617	-77.630730
7014.440918	-80.786369
7019.824219	-82.871284
7025.207520	-83.510422
7030.590820	-81.470146
7035.974121	-80.847572
7041.357422	-85.727600
7046.740723	-86.530365
7052.124023	-83.270378
7057.507324	-86.488693
7062.890625	-91.058556
7068.273926	-91.243011
7073.657227	-99.158363
7079.040527	-94.338623
7084.423828	-91.331345
7089.807129	-92.489807
7095.190430	-95.852127
7100.573730	-97.544884
7105.957031	-91.737495
7111.340332	-90.004990
7116.723633	-91.563896
7122.106934	-92.206017
7127.490234	-96.261307
7132.873535	-98.609444
7138.256836	-97.462822
7143.640137	-96.828156
7149.023438	-96.645149
7154.406738	-95.374893
7159.790039	-93.608879
7165.173340	-92.799042
7170.556641	-93.150009
7175.939941	-92.872421
7181.323242	-92.879120
7186.706543	-93.258942
7192.089844	-94.077126
7197.473145	-94.870461
7202.856445	-95.394386
7208.239746	-95.765457
7213.623047	-95.799126
7219.006348	-95.642082
7224.389648	-95.360657
7229.772949	-95.456398
7235.156250	-95.224052
7240.539551	-94.953728
7245.922852	-94.548065
7251.306152	-94.729767
7256.689453	-95.408058
7262.072754	-95.708763
7267.456055	-96.769905
7272.839355	-97.549683
7278.222656	-98.328377
7283.605957	-100.027214
7288.989258	-101.240448
7294.372559	-102.886642
7299.755859	-105.938751
7305.139160	-105.557793
7310.522461	-105.638344
7315.905762	-104.624016
7321.289062	-103.498550
7326.672363	-102.156555
7332.055664	-101.773964
7337.438965	-98.287674
7342.822266	-96.499191
7348.205566	-96.014725
7353.588867	-95.078224
7358.972168	-94.212784
7364.355469	-93.569130
7369.738770	-93.174744
7375.122070	-92.936951
7380.505371	-92.571495
7385.888672	-92.855957
7391.271973	-93.350182
7396.655273	-93.239937
7402.038574	-93.351280
7407.421875	-93.890549
7412.805176	-94.193687
7418.188477	-94.243828
7423.571777	-94.622231
7428.955078	-95.932510
7434.338379	-97.756805
7439.721680	-96.858994
7445.104980	-100.216743
7450.488281	-100.680046
7455.871582	-95.680992
7461.254883	-93.756721
7466.638184	-95.286415
7472.021484	-104.063179
7477.404785	-98.103523
7482.788086	-99.133286
7488.171387	-100.577026
7493.554688	-97.144279
7498.937988	-90.992020
7504.321289	-96.793213
7509.704590	-93.688164
7515.087891	-89.946709
7520.471191	-89.929840
7525.854492	-92.008080
7531.237793	-92.818298
7536.621094	-90.800362
7542.004395	-90.792938
7547.387695	-101.758324
7552.770996	-93.583786
7558.154297	-93.667610
7563.537598	-96.088402
7568.920898	-103.454597
7574.304199	-92.668060
7579.687500	-89.049934
7585.070801	-90.329071
7590.454102	-90.910553
7595.837402	-93.302101
7601.220703	-93.698990
7606.604004	-90.573677
7611.987305	-87.174400
7617.370605	-85.553734
7622.753906	-88.838242
7628.137207	-97.008682
7633.520508	-101.533218
7638.903809	-94.655708
7644.287109	-89.564636
7649.670410	-87.996536
7655.053711	-87.855423
7660.437012	-91.264961
7665.820312	-88.726357
7671.203613	-94.064316
7676.586914	-97.862083
7681.970215	-107.097534
7687.353516	-94.090065
7692.736816	-91.900566
7698.120117	-96.917053
7703.503418	-92.604889
7708.886719	-96.220222
7714.270020	-97.420242
7719.653320	-98.899384
7725.036621	-102.883568
7730.419922	-94.087288
7735.803223	-95.203873
7741.186523	-102.678925
7746.569824	-98.679443
7751.953125	-96.928802
7757.336426	-98.721527
7762.719727	-99.361916
7768.103027	-97.373360
7773.486328	-98.232918
7778.869629	-93.478996
7784.252930	-94.489632
7789.636230	-96.954193
7795.019531	-92.593674
7800.402832	-95.032112
7805.786133	-96.748901
7811.169434	-99.980568
7816.552734	-101.214462
7821.936035	-97.359703
7827.319336	-99.681335
7832.702637	-96.886848
7838.085938	-92.553986
7843.469238	-95.042236
7848.852539	-108.123978
7854.235840	-100.625153
7859.619141	-94.657890
7865.002441	-91.570152
7870.385742	-93.330223
7875.769043	-97.040871
7881.152344	-96.983910
7886.535645	-98.009071
7891.918945	-100.707405
7897.302246	-94.048058
7902.685547	-95.665085
7908.068848	-104.689781
7913.452148	-103.055450
7918.835449	-99.003983
7924.218750	-104.100494
7929.602051	-99.180908
7934.985352	-95.465561
7940.368652	-96.335327
7945.751953	-100.151749
7951.135254	-91.577797
7956.518555	-92.999916
7961.901855	-104.480247
7967.285156	-93.717644
7972.668457	-91.582611
7978.051758	-97.509552
7983.435059	-102.487877
7988.818359	-102.143593
7994.201660	-101.257019
7999.584961	-100.038719
8004.968262	-97.722984
8010.351562	-100.491920
8015.734863	-103.204857
8021.118164	-95.914330
8026.501465	-93.102982
8031.884766	-94.353943
8037.268066	-96.138458
8042.651367	-95.739792
8048.034668	-98.444077
8053.417969	-103.887360
8058.801270	-103.017044
8064.184570	-104.590927
8069.567871	-102.552582
8074.951172	-102.733665
8080.334473	-100.406036
8085.717773	-100.439034
8091.101074	-101.682014
8096.484375	-100.431145
8101.867676	-98.321892
8107.250977	-101.109146
8112.634277	-104.308784
8118.017578	-103.662910
8123.400879	-99.879219
8128.784180	-95.855209
8134.167480	-97.217606
8139.550781	-100.710030
8144.934082	-101.240982
8150.317383	-97.727158
8155.700684	-94.979630
8161.083984	-93.092972
8166.467285	-94.438423
8171.850586	-94.350952
8177.233887	-97.607384
8182.617188	-100.263046
8188.000488	-98.209938
8193.383789	-97.176018
8198.767090	-97.703476
8204.150391	-96.733101
8209.533691	-100.058571
8214.916992	-101.111053
8220.300293	-102.330750
8225.683594	-96.148598
8231.066895	-94.502914
8236.450195	-96.840820
8241.833496	-98.291580
8247.216797	-95.952881
8252.600098	-93.606735
8257.983398	-95.152977
8263.366699	-98.230049
8268.750000	-98.942947
8274.133301	-97.709076
8279.516602	-96.846939
8284.899902	-97.223907
8290.283203	-97.002434
8295.666504	-100.160728
8301.049805	-103.385178
8306.433105	-98.468597
8311.816406	-96.107841
8317.199707	-96.624954
8322.583008	-97.949921
8327.966309	-99.527863
8333.349609	-99.210739
8338.732910	-99.576889
8344.116211	-100.605476
8349.499512	-100.673706
8354.882812	-99.935730
8360.266113	-98.487541
8365.649414	-100.858398
8371.032715	-101.254662
8376.416016	-99.760254
8381.799316	-100.124123
8387.182617	-99.610268
8392.565918	-100.395760
8397.949219	-99.804298
8403.332520	-98.862083
8408.715820	-98.386909
8414.099121	-97.722336
8419.482422	-98.771774
8424.865723	-98.850807
8430.249023	-99.548950
8435.632324	-102.389969
8441.015625	-99.910843
8446.398926	-98.653458
8451.782227	-97.254654
8457.165527	-96.376595
8462.548828	-97.155502
8467.932129	-99.225052
8473.315430	-103.501854
8478.698730	-106.135818
8484.082031	-106.591743
8489.465332	-107.087074
8494.848633	-106.460136
8500.231934	-105.543106
8505.615234	-104.020012
8510.998535	-103.344910
8516.381836	-104.717293
8521.765137	-105.139931
8527.148438	-104.933136
8532.531738	-102.125031
8537.915039	-101.608078
8543.298340	-103.448914
8548.681641	-102.152184
8554.064941	-100.155281
8559.448242	-102.661629
8564.831543	-104.234718
8570.214844	-101.381210
8575.598145	-102.452423
8580.981445	-101.474159
8586.364746	-101.288025
8591.748047	-102.950806
8597.131348	-101.824677
8602.514648	-99.293289
8607.897949	-101.520569
8613.281250	-97.042183
8618.664551	-93.823456
8624.047852	-95.783897
8629.431152	-97.045120
8634.814453	-95.410263
8640.197754	-94.413116
8645.581055	-94.964508
8650.964355	-95.449165
8656.347656	-99.090866
8661.730957	-101.143166
8667.114258	-100.103630
8672.497559	-100.414780
8677.880859	-100.997147
8683.264160	-102.814568
8688.647461	-104.621635
8694.030762	-103.106361
8699.414062	-103.129456
8704.797363	-105.645767
8710.180664	-99.787811
8715.563965	-97.026649
8720.947266	-95.213280
8726.330566	-92.073914
8731.713867	-91.653732
8737.097168	-90.802856
8742.480469	-91.432365
8747.863770	-93.867577
8753.247070	-94.301987
8758.630371	-96.634407
8764.013672	-98.804962
8769.396973	-101.810356
8774.780273	-103.500359
8780.163574	-98.603661
8785.546875	-97.419434
8790.930176	-96.553818
8796.313477	-97.655045
8801.696777	-95.134720
8807.080078	-93.434135
8812.463379	-93.744728
8817.846680	-94.598907
8823.229980	-101.112068
8828.613281	-103.000008
8833.996582	-92.106033
8839.379883	-87.728188
8844.763184	-90.276039
8850.146484	-97.320419
8855.529785	-98.357658
8860.913086	-98.431221
8866.296387	-96.539185
8871.679688	-96.506996
8877.062988	-99.480652
8882.446289	-94.307777
8887.829590	-95.163788
8893.212891	-102.524750
8898.596191	-91.196678
8903.979492	-86.658035
8909.362793	-88.286369
8914.746094	-90.271126
8920.129395	-96.003845
8925.512695	-88.266006
8930.895996	-86.626328
8936.279297	-89.554138
8941.662598	-96.042145
8947.045898	-96.429626
8952.429199	-93.909637
8957.812500	-92.927345
8963.195801	-92.617989
8968.579102	-95.959717
8973.962402	-91.164291
8979.345703	-90.883804
8984.729004	-100.220032
8990.112305	-91.036659
8995.495605	-92.057350
9000.878906	-103.240402
9006.262207	-89.094193
9011.645508	-86.676620
9017.028809	-86.887596
9022.412109	-90.089546
9027.795410	-90.856728
9033.178711	-90.830551
9038.562012	-93.384567
9043.945312	-96.127487
9049.328613	-100.437958
9054.711914	-93.868904
9060.095215	-97.272636
9065.478516	-94.298325
9070.861816	-88.188492
9076.245117	-88.713295
9081.628418	-93.468765
9087.011719	-86.178474
9092.395020	-85.846230
9097.778320	-91.715889
9103.161621	-100.935150
9108.544922	-89.837997
9113.928223	-91.579140
9119.311523	-77.332016
9124.694824	-71.889809
9130.078125	-64.009766
9135.461426	-65.205101
9140.844727	-73.070595
9146.228027	-80.815094
9151.611328	-88.681206
9156.994629	-84.308311
9162.377930	-88.015274
9167.761230	-93.404938
9173.144531	-87.264435
9178.527832	-93.098717
9183.911133	-106.458344
9189.294434	-99.305130
9194.677734	-95.176964
9200.061035	-93.373138
9205.444336	-98.509666
9210.827637	-97.669868
9216.210938	-94.886200
9221.594238	-89.300095
9226.977539	-95.058144
9232.360840	-97.175262
9237.744141	-95.134071
9243.127441	-87.434029
9248.510742	-85.736328
9253.894043	-87.139229
9259.277344	-90.697174
9264.660645	-89.884285
9270.043945	-88.836403
9275.427246	-90.468132
9280.810547	-88.730919
9286.193848	-90.427292
9291.577148	-96.456696
9296.960449	-101.083618
9302.343750	-108.504402
9307.727051	-103.060837
9313.110352	-98.043991
9318.493652	-95.901428
9323.876953	-95.284470
9329.260254	-98.022560
9334.643555	-100.408066
9340.026855	-101.244637
9345.410156	-98.992157
9350.793457	-96.572479
9356.176758	-97.922668
9361.560059	-92.981056
9366.943359	-92.302216
9372.326660	-95.597488
9377.709961	-93.330399
9383.093262	-93.588051
9388.476562	-97.215790
9393.859863	-99.857033
9399.243164	-104.322884
9404.626465	-103.248344
9410.009766	-98.195541
9415.393066	-98.245171
9420.776367	-97.519211
9426.159668	-96.879860
9431.542969	-97.243111
9436.926270	-96.645279
9442.309570	-98.842140
9447.692871	-98.601013
9453.076172	-98.124077
9458.459473	-98.686813
9463.842773	-97.382050
9469.226074	-96.659996
9474.609375	-96.806580
9479.992676	-96.360222
9485.375977	-96.097198
9490.759277	-95.961487
9496.142578	-97.254929
9501.525879	-98.792091
9506.909180	-100.705070
9512.292480	-100.710342
9517.675781	-102.007004
9523.059082	-103.290634
9528.442383	-102.909821
9533.825684	-103.786980
9539.208984	-104.198631
9544.592285	-104.829979
9549.975586	-103.806473
9555.358887	-104.007912
9560.742188	-105.408043
9566.125488	-108.272346
9571.508789	-106.374527
9576.892090	-103.073395
9582.275391	-104.543785
9587.658691	-106.592865
9593.041992	-105.456284
9598.425293	-107.876411
9603.808594	-108.556740
9609.191895	-106.380798
9614.575195	-110.076141
9619.958496	-110.916985
9625.341797	-108.144531
9630.725098	-106.945206
9636.108398	-110.131874
9641.491699	-109.088242
9646.875000	-110.967072
9652.258301	-108.882774
9657.641602	-107.972679
9663.024902	-106.980003
9668.408203	-107.755280
9673.791504	-108.513443
9679.174805	-110.683350
9684.558105	-112.636055
9689.941406	-108.408920
9695.324707	-110.348053
9700.708008	-110.152870
9706.091309	-109.416969
9711.474609	-108.397736
9716.857910	-108.884911
9722.241211	-108.552391
9727.624512	-103.999153
9733.007812	-103.402199
9738.391113	-107.808365
9743.774414	-108.160301
9749.157715	-107.070457
9754.541016	-110.060097
9759.924316	-108.607582
9765.307617	-104.295113
9770.690918	-105.417755
9776.074219	-108.403595
9781.457520	-104.252640
9786.840820	-102.093636
9792.224121	-97.490608
9797.607422	-99.555725
9802.990723	-98.060791
9808.374023	-94.167213
9813.757324	-98.076294
9819.140625	-99.098793
9824.523926	-95.890709
9829.907227	-91.487732
9835.290527	-88.615135
9840.673828	-88.761002
9846.057129	-92.321304
9851.440430	-90.163048
9856.823730	-88.745964
9862.207031	-93.945305
9867.590332	-95.923019
9872.973633	-97.773491
9878.356934	-95.241737
9883.740234	-81.232895
9889.123535	-73.549347
9894.506836	-80.696053
9899.890137	-82.784164
9905.273438	-93.044678
9910.656738	-87.443527
9916.040039	-89.212135
9921.423340	-88.961151
9926.806641	-88.224815
9932.189941	-94.126678
9937.573242	-90.211029
9942.956543	-102.221405
9948.339844	-98.187996
9953.723145	-104.166649
9959.106445	-97.202255
9964.489746	-101.623741
9969.873047	-101.268112
9975.256348	-101.633400
9980.639648	-101.255470
9986.022949	-101.866074
9991.406250	-101.854401
9996.789551	-102.895142
10002.172852	-103.719681
10007.556152	-104.319550
10012.939453	-106.062767
10018.322754	-104.566391
10023.706055	-106.439117
10029.089355	-108.504036
10034.472656	-106.127319
10039.855957	-105.467735
10045.239258	-107.560432
10050.622559	-108.616730
10056.005859	-106.540108
10061.389160	-107.123459
10066.772461	-106.068970
10072.155762	-105.720749
10077.539062	-107.832237
10082.922363	-106.918556
10088.305664	-108.405640
10093.688965	-108.542259
10099.072266	-107.561325
10104.455566	-105.386406
10109.838867	-108.404144
10115.222168	-105.496780
10120.605469	-104.246819
10125.988770	-104.321510
10131.372070	-110.273949
10136.755371	-108.145920
10142.138672	-106.381302
10147.521973	-107.520790
10152.905273	-105.351807
10158.288574	-105.495834
10163.671875	-107.858665
10169.055176	-109.649239
10174.438477	-110.067604
10179.821777	-109.199127
10185.205078	-104.369186
10190.588379	-101.167137
10195.971680	-101.341225
10201.354980	-102.006203
10206.738281	-106.702675
10212.121582	-110.081078
10217.504883	-106.505287
10222.888184	-104.045708
10228.271484	-105.271133
10233.654785	-106.734909
10239.038086	-106.329590
10244.421387	-103.297256
10249.804688	-101.923866
10255.187988	-104.391632
10260.571289	-105.857574
10265.954590	-108.364914
10271.337891	-108.622131
10276.721191	-106.084068
10282.104492	-108.533211
10287.487793	-108.840981
10292.871094	-110.142860
10298.254395	-105.206390
10303.637695	-103.923035
10309.020996	-105.896942
10314.404297	-108.376274
10319.787598	-107.429031
10325.170898	-110.272110
10330.554199	-105.613174
10335.937500	-107.027748
10341.320801	-105.810760
10346.704102	-103.188812
10352.087402	-103.965492
10357.470703	-100.131889
10362.854004	-100.612938
10368.237305	-97.854591
10373.620605	-97.529564
10379.003906	-97.705910
10384.387207	-96.316360
10389.770508	-96.567276
10395.153809	-95.737549
10400.537109	-95.424438
10405.920410	-95.674866
10411.303711	-96.006943
10416.687012	-97.543930
10422.070312	-100.161057
10427.453613	-103.627296
10432.836914	-107.406044
10438.220215	-106.775368
10443.603516	-104.930336
10448.986816	-106.665665
10454.370117	-106.129913
10459.753418	-107.407944
10465.136719	-108.466721
10470.520020	-108.400574
10475.903320	-106.532486
10481.286621	-104.501511
10486.669922	-104.467369
10492.053223	-108.987854
10497.436523	-107.645760
10502.819824	-109.823219
10508.203125	-105.167191
10513.586426	-103.841194
10518.969727	-103.593498
10524.353027	-107.306274
10529.736328	-108.587494
10535.119629	-110.058647
10540.502930	-109.021759
10545.886230	-105.323112
10551.269531	-103.260338
10556.652832	-105.162651
10562.036133	-110.864769
10567.419434	-109.306816
10572.802734	-108.211761
10578.186035	-109.445030
10583.569336	-107.529686
10588.952637	-108.123383
10594.335938	-108.434395
10599.719238	-109.548912
10605.102539	-106.151794
10610.485840	-107.093765
10615.869141	-109.512428
10621.252441	-107.123055
10626.635742	-104.876938
10632.019043	-105.684959
10637.402344	-107.328995
10642.785645	-105.970375
10648.168945	-107.053429
10653.552246	-109.310898
10658.935547	-109.548752
10664.318848	-110.013336
10669.702148	-111.365288
10675.085449	-110.790726
10680.468750	-114.190102
10685.852051	-112.700333
10691.235352	-109.978127
10696.618652	-108.391159
10702.001953	-112.140045
10707.385254	-108.380165
10712.768555	-109.739052
10718.151855	-108.786667
10723.535156	-108.946640
10728.918457	-110.346420
10734.301758	-110.207779
10739.685059	-108.290855
10745.068359	-105.723198
10750.451660	-109.696548
10755.834961	-109.521729
10761.218262	-111.124657
10766.601562	-109.256050
10771.984863	-104.268974
10777.368164	-104.911476
10782.751465	-108.093529
10788.134766	-107.539177
10793.518066	-106.583260
10798.901367	-107.545723
10804.284668	-105.916321
10809.667969	-105.611885
10815.051270	-106.569275
10820.434570	-106.331421
10825.817871	-107.044136
10831.201172	-105.754761
10836.584473	-106.285950
10841.967773	-104.128517
10847.351074	-105.534653
10852.734375	-108.082809
10858.117676	-105.912857
10863.500977	-104.544907
10868.884277	-104.305458
10874.267578	-104.900749
10879.650879	-107.660599
10885.034180	-105.317101
10890.417480	-103.826561
10895.800781	-104.731026
10901.184082	-104.145462
10906.567383	-104.499794
10911.950684	-105.612885
10917.333984	-108.325249
10922.717285	-108.099922
10928.100586	-111.088226
10933.483887	-112.871170
10938.867188	-107.787407
10944.250488	-104.970085
10949.633789	-108.202133
10955.017090	-108.102905
10960.400391	-111.843605
10965.783691	-107.068398
10971.166992	-104.561028
10976.550293	-107.116005
10981.933594	-109.384956
10987.316895	-109.373276
10992.700195	-109.853447
10998.083496	-109.866219
11003.466797	-110.357979
11008.850098	-112.425606
11014.233398	-113.593826
11019.616699	-115.304672
11025.000000	-114.668335
11030.383301	-115.236427
11035.766602	-116.914261
11041.149902	-115.054039
11046.533203	-115.190170
11051.916504	-110.637093
11057.299805	-106.772728
11062.683105	-106.929352
11068.066406	-107.438721
11073.449707	-107.478073
11078.833008	-107.683182
11084.216309	-106.214142
11089.599609	-108.656013
11094.982910	-106.848129
11100.366211	-108.334267
11105.749512	-112.262093
11111.132812	-110.486053
11116.516113	-107.122536
11121.899414	-107.031364
11127.282715	-111.654945
11132.666016	-109.850014
11138.049316	-107.915588
11143.432617	-110.951057
11148.815918	-110.768959
11154.199219	-109.806488
11159.582520	-113.368225
11164.965820	-110.529808
11170.349121	-114.016052
11175.732422	-110.749092
11181.115723	-110.568520
11186.499023	-108.636673
11191.882324	-108.702835
11197.265625	-109.936447
11202.648926	-110.299126
11208.032227	-108.788727
11213.415527	-108.985512
11218.798828	-106.293816
11224.182129	-106.179161
11229.565430	-111.264328
11234.948730	-107.072235
11240.332031	-108.699928
11245.715332	-107.047134
11251.098633	-109.008667
11256.481934	-109.802490
11261.865234	-110.010605
11267.248535	-109.139740
11272.631836	-108.000549
11278.015137	-107.797379
11283.398438	-110.680969
11288.781738	-112.208405
11294.165039	-115.625450
11299.548340	-114.715706
11304.931641	-112.803627
11310.314941	-111.787552
11315.698242	-109.652000
11321.081543	-110.059097
11326.464844	-112.116844
11331.848145	-110.249550
11337.231445	-112.490555
11342.614746	-109.886803
11347.998047	-107.002602
11353.381348	-108.559357
11358.764648	-108.426781
11364.147949	-110.257881
11369.531250	-112.661972
11374.914551	-110.734703
11380.297852	-109.492874
11385.681152	-108.434998
11391.064453	-106.118774
11396.447754	-109.591446
11401.831055	-107.220886
11407.214355	-105.134560
11412.597656	-103.980042
11417.980957	-101.671478
11423.364258	-98.102676
11428.747559	-103.785591
11434.130859	-103.273499
11439.514160	-104.593735
11444.897461	-96.548882
11450.280762	-94.382088
11455.664062	-102.605865
11461.047363	-95.311295
11466.430664	-96.118744
11471.813965	-92.811943
11477.197266	-81.471504
11482.580566	-76.630211
11487.963867	-82.124641
11493.347168	-91.342453
11498.730469	-92.877930
11504.113770	-90.013084
11509.497070	-93.631920
11514.880371	-93.694336
11520.263672	-88.927216
11525.646973	-90.650116
11531.030273	-90.615540
11536.413574	-95.332603
11541.796875	-113.606537
11547.180176	-103.873398
11552.563477	-104.341774
11557.946777	-102.307732
11563.330078	-110.334053
11568.713379	-102.034264
11574.096680	-103.963257
11579.479980	-105.778893
11584.863281	-107.717667
11590.246582	-112.086456
11595.629883	-114.500046
11601.013184	-109.399078
11606.396484	-103.813553
11611.779785	-101.868858
11617.163086	-98.924805
11622.546387	-98.034561
11627.929688	-97.548965
11633.312988	-97.227173
11638.696289	-98.348557
11644.079590	-99.920921
11649.462891	-102.569702
11654.846191	-104.980057
11660.229492	-104.142143
11665.612793	-103.083580
11670.996094	-101.246910
11676.379395	-100.159515
11681.762695	-100.668762
11687.145996	-102.500801
11692.529297	-103.577156
11697.912598	-103.863693
11703.295898	-104.522995
11708.679199	-102.941895
11714.062500	-103.344528
11719.445801	-103.876007
11724.829102	-104.156616
11730.212402	-104.476204
11735.595703	-104.442192
11740.979004	-104.401939
11746.362305	-104.304718
11751.745605	-105.130859
11757.128906	-105.237106
11762.512207	-105.125580
11767.895508	-104.816841
11773.278809	-105.481506
11778.662109	-108.224884
11784.045410	-110.150177
11789.428711	-108.860634
11794.812012	-106.348221
11800.195312	-104.947838
11805.578613	-104.409821
11810.961914	-104.990379
11816.345215	-106.243340
11821.728516	-109.800827
11827.111816	-110.773186
11832.495117	-106.787331
11837.878418	-104.432587
11843.261719	-104.260452
11848.645020	-104.002769
11854.028320	-105.658485
11859.411621	-105.330002
11864.794922	-104.570152
11870.178223	-105.775490
11875.561523	-106.009117
11880.944824	-106.837013
11886.328125	-105.808815
11891.711426	-103.082085
11897.094727	-101.945930
11902.478027	-100.519608
11907.861328	-99.015900
11913.244629	-98.953461
11918.627930	-100.634956
11924.011230	-103.975716
11929.394531	-110.175972
11934.777832	-106.113831
11940.161133	-101.632607
11945.544434	-96.434265
11950.927734	-97.110428
11956.311035	-98.225990
11961.694336	-100.633385
11967.077637	-104.835762
11972.460938	-107.528938
11977.844238	-106.231857
11983.227539	-105.705284
11988.610840	-105.154701
11993.994141	-106.366302
11999.377441	-106.252724
12004.760742	-106.056267
12010.144043	-105.681297
12015.527344	-105.916992
12020.910645	-107.027603
12026.293945	-108.927689
12031.677246	-107.916672
12037.060547	-105.171875
12042.443848	-107.102356
12047.827148	-111.125397
12053.210449	-112.910088
12058.593750	-114.593109
12063.977051	-111.073807
12069.360352	-110.443878
12074.743652	-113.325165
12080.126953	-112.352463
12085.510254	-111.159439
12090.893555	-111.361641
12096.276855	-105.762787
12101.660156	-107.408798
12107.043457	-110.860085
12112.426758	-109.338676
12117.810059	-109.690628
12123.193359	-111.691673
12128.576660	-112.007317
12133.959961	-112.897995
12139.343262	-111.181190
12144.726562	-108.407578
12150.109863	-109.081841
12155.493164	-114.816605
12160.876465	-115.030724
12166.259766	-114.632576
12171.643066	-118.720390
12177.026367	-118.834084
12182.409668	-114.209938
12187.792969	-111.761688
12193.176270	-110.705833
12198.559570	-110.654121
12203.942871	-112.734047
12209.326172	-113.088516
12214.709473	-111.304726
12220.092773	-109.804771
12225.476074	-107.056076
12230.859375	-105.537048
12236.242676	-104.345390
12241.625977	-102.791573
12247.009277	-102.403427
12252.392578	-101.357361
12257.775879	-100.792480
12263.159180	-100.002037
12268.542480	-99.664764
12273.925781	-99.768990
12279.309082	-100.266182
12284.692383	-101.064011
12290.075684	-102.804474
12295.458984	-104.279572
12300.842285	-107.312561
12306.225586	-108.993103
12311.608887	-111.102386
12316.992188	-112.237946
12322.375488	-108.872444
12327.758789	-107.870743
12333.142090	-107.342247
12338.525391	-107.470268
12343.908691	-110.026260
12349.291992	-112.821213
12354.675293	-112.902023
12360.058594	-111.126862
12365.441895	-108.599037
12370.825195	-108.523170
12376.208496	-109.119858
12381.591797	-110.980873
12386.975098	-110.991592
12392.358398	-112.099098
12397.741699	-112.947075
12403.125000	-113.701385
12408.508301	-111.052162
12413.891602	-112.111359
12419.274902	-113.892090
12424.658203	-112.262779
12430.041504	-108.684105
12435.424805	-110.271568
12440.808105	-110.830299
12446.191406	-106.286736
12451.574707	-107.115746
12456.958008	-107.539619
12462.341309	-106.447174
12467.724609	-106.387871
12473.107910	-105.189102
12478.491211	-106.918198
12483.874512	-111.686897
12489.257812	-114.068626
12494.641113	-112.234192
12500.024414	-110.454636
12505.407715	-109.526222
12510.791016	-108.960365
12516.174316	-108.393669
12521.557617	-108.151253
12526.940918	-108.224342
12532.324219	-108.077629
12537.707520	-107.846245
12543.090820	-109.399139
12548.474121	-109.590454
12553.857422	-108.593071
12559.240723	-109.663963
12564.624023	-110.683090
12570.007324	-111.033165
12575.390625	-111.273796
12580.773926	-111.049675
12586.157227	-109.677444
